4	107	1
4	108	2
4	109	3
4	110	1
4	111	2
4	114	1
4	115	2
5	6	2
5	8	18
5	10	1
5	11	2
5	13	1
5	14	1
5	15	1
5	16	1
5	17	1
5	19	1
5	23	4
5	24	2
5	25	4
5	26	1
5	28	2
5	30	1
5	32	1
5	33	1
5	34	1
5	35	1
5	36	1
5	38	1
5	39	4
5	40	1
5	41	1
5	42	3
5	43	1
5	44	3
5	45	5
5	46	3
5	49	1
5	51	1
5	52	1
5	54	1
5	55	4
5	57	1
5	59	4
5	60	2
5	61	1
5	62	1
5	63	2
5	65	1
5	66	2
5	67	1
5	70	1
5	71	3
5	72	1
5	73	1
5	74	3
5	75	1
5	76	3
5	77	1
5	79	1
5	80	1
5	81	2
5	84	1
5	86	1
5	87	2
5	89	1
5	90	2
5	92	1
5	94	1
5	95	2
5	96	1
5	98	2
5	100	1
5	103	1
5	104	1
5	105	1
5	108	3
5	110	1
5	111	2
5	113	2
5	114	1
5	115	1
6	7	2
6	8	5
6	9	1
6	24	2
6	25	1
6	40	1
6	41	1
6	43	1
6	44	1
6	45	1
6	49	1
6	51	1
6	52	1
6	54	1
6	59	2
6	60	1
6	62	1
6	63	1
6	65	1
6	66	1
6	71	1
6	76	2
6	80	1
6	81	1
6	83	1
6	84	2
6	87	1
6	95	2
6	98	1
6	99	1
6	103	1
6	104	1
6	112	1
7	8	2
7	9	4
7	10	5
7	11	1
7	12	1
7	13	1
7	15	3
7	16	2
7	17	1
7	18	3
7	19	1
7	20	2
7	22	1
7	24	2
7	25	4
7	26	3
7	27	3
7	28	1
7	30	2
7	31	1
7	33	1
7	36	2
7	37	1
7	38	1
7	40	4
7	41	3
7	43	1
7	44	2
7	45	2
7	47	1
7	48	2
7	49	4
7	51	3
7	52	4
7	53	1
7	55	1
7	56	4
7	57	2
7	59	3
7	60	1
7	62	3
7	63	1
7	65	1
7	66	1
7	68	1
7	70	1
7	72	1
7	73	2
7	75	4
7	76	1
7	77	1
7	83	1
7	85	1
7	86	1
7	88	1
7	92	1
7	93	2
7	95	1
7	97	1
7	98	2
7	99	1
7	100	1
7	101	3
7	102	2
7	103	1
7	104	1
7	105	2
7	107	2
7	109	2
7	110	2
7	111	2
7	112	2
7	113	2
7	114	2
7	115	2
8	9	2
8	10	2
8	11	3
8	13	1
8	14	2
8	15	1
8	16	1
8	17	1
8	19	1
8	23	5
8	24	2
8	25	5
8	26	2
8	28	2
8	30	2
8	31	1
8	32	1
8	33	1
8	34	3
8	35	1
8	36	1
8	38	1
8	39	4
8	40	3
8	41	2
8	42	4
8	43	3
8	44	3
8	45	10
8	46	5
8	47	2
8	49	4
8	50	1
8	51	3
8	52	2
8	54	1
8	55	5
8	56	2
8	57	1
8	59	4
8	60	6
8	61	2
8	62	1
8	63	2
8	65	2
8	66	2
8	67	2
8	70	2
8	71	3
8	72	2
8	73	1
8	74	3
8	75	2
8	76	5
8	77	1
8	79	1
8	80	2
8	81	3
8	83	1
8	84	4
8	85	1
8	86	2
8	87	3
8	89	3
8	90	4
8	92	2
8	94	1
8	95	3
8	96	1
8	98	3
8	100	1
8	101	2
8	103	2
8	104	1
8	105	1
8	108	2
8	110	1
8	111	3
8	112	2
8	113	3
8	114	1
8	115	1
9	10	2
9	11	1
9	12	1
9	13	1
9	14	2
9	15	1
9	16	1
9	17	2
9	18	1
9	19	1
9	20	2
9	21	2
9	22	1
9	23	2
9	24	1
9	25	1
9	26	2
9	27	2
9	28	1
9	29	3
9	30	2
9	32	1
9	33	1
9	39	1
9	40	4
9	41	1
9	42	1
9	43	1
9	44	1
9	45	3
9	46	2
9	47	1
9	48	1
9	49	3
9	51	4
9	52	3
9	55	2
9	56	4
9	57	3
9	58	1
9	59	3
9	60	1
9	62	1
9	65	2
9	67	1
9	68	1
9	71	3
9	75	1
9	76	1
9	78	1
9	82	1
9	84	1
9	85	2
9	88	1
9	94	2
9	95	1
9	98	1
9	99	1
9	100	1
9	101	2
9	102	2
9	103	3
9	106	1
9	107	3
9	109	1
9	110	2
9	112	2
9	113	1
10	11	3
10	12	5
10	13	1
10	17	7
10	18	1
10	19	3
10	21	2
10	22	1
10	23	4
10	24	1
10	25	2
10	26	2
10	27	4
10	28	2
10	29	1
10	30	3
10	31	1
10	33	1
10	34	2
10	35	2
10	37	1
10	38	4
10	39	1
10	40	4
10	42	2
10	44	1
10	45	9
10	46	3
10	47	1
10	48	3
10	49	5
10	50	2
10	51	1
10	54	2
10	56	4
10	57	2
10	58	1
10	59	2
10	63	2
10	64	2
10	66	1
10	68	2
10	69	1
10	70	1
10	71	1
10	72	4
10	73	2
10	74	1
10	75	2
10	79	1
10	83	4
10	85	2
10	86	3
10	87	2
10	88	1
10	89	2
10	90	1
10	92	2
10	93	2
10	94	1
10	96	1
10	97	2
10	98	2
10	99	1
10	100	1
10	101	3
10	104	2
10	105	2
10	106	2
10	107	3
10	109	2
10	110	5
10	111	5
10	112	2
10	113	2
10	114	4
10	115	2
11	12	2
11	14	1
11	17	3
11	19	1
11	21	1
11	22	1
11	23	1
11	24	1
11	32	1
11	38	1
11	42	1
11	45	3
11	46	1
11	49	1
11	51	1
11	54	1
11	55	2
11	59	1
11	61	1
11	63	1
11	66	1
11	68	1
11	72	1
11	73	1
11	75	2
11	83	1
11	84	1
11	85	1
11	86	1
11	87	1
11	89	1
11	92	1
11	93	2
11	94	2
11	97	1
11	98	2
11	100	1
11	101	1
11	104	1
11	105	1
11	106	1
11	109	1
11	114	2
12	13	2
12	17	3
12	18	2
12	19	3
12	21	1
12	23	3
12	24	2
12	25	1
12	28	1
12	29	1
12	32	1
12	35	1
12	36	1
12	37	1
12	38	1
12	39	1
12	40	1
12	42	1
12	44	1
12	45	4
12	46	4
12	47	1
12	48	1
12	49	1
12	50	1
12	51	2
12	54	2
12	56	2
12	59	2
12	64	2
12	68	1
12	71	1
12	73	2
12	75	1
12	79	1
12	80	1
12	82	1
12	83	1
12	86	2
12	88	1
12	90	2
12	92	2
12	93	2
12	94	1
12	96	1
12	97	1
12	98	1
12	99	1
12	100	2
12	101	2
12	104	1
12	105	1
12	106	2
12	108	1
12	110	1
12	111	1
12	112	2
12	114	2
12	115	1
13	14	1
13	15	1
13	26	1
13	28	1
13	29	1
13	30	1
13	40	1
13	44	1
13	45	2
13	46	2
13	47	1
13	49	1
13	59	1
13	64	1
13	71	1
13	76	1
13	93	1
13	95	1
13	99	1
13	101	1
13	103	1
13	108	1
13	111	1
13	113	1
14	15	1
14	17	1
14	19	1
14	20	1
14	21	1
14	22	1
14	26	1
14	28	2
14	29	2
14	32	1
14	37	1
14	38	2
14	40	1
14	43	1
14	45	2
14	46	1
14	50	1
14	53	1
14	54	1
14	56	1
14	59	1
14	62	1
14	65	1
14	68	1
14	69	1
14	72	1
14	73	1
14	75	1
14	77	2
14	78	1
14	79	1
14	80	2
14	81	1
14	84	1
14	86	1
14	90	2
14	91	1
14	93	2
14	94	1
14	97	1
14	99	4
14	100	1
14	102	1
14	103	2
14	104	1
14	107	2
14	109	1
14	111	1
14	112	1
14	113	1
14	114	1
15	16	1
15	17	3
15	20	2
15	23	1
15	24	1
15	25	3
15	26	1
15	27	2
15	29	2
15	30	1
15	31	1
15	36	1
15	40	2
15	44	1
15	50	1
15	55	1
15	56	1
15	57	1
15	59	3
15	60	1
15	62	2
15	63	1
15	64	1
15	66	1
15	67	1
15	69	2
15	71	1
15	72	2
15	73	1
15	74	2
15	75	2
15	79	3
15	81	2
15	82	1
15	83	1
15	87	1
15	88	1
15	90	1
15	97	1
15	99	2
15	103	1
15	105	4
15	108	3
15	109	1
15	112	2
15	114	2
16	19	1
16	23	1
16	25	1
16	26	1
16	29	1
16	31	3
16	32	1
16	33	1
16	34	1
16	35	1
16	39	1
16	40	1
16	43	1
16	51	1
16	52	4
16	55	2
16	58	1
16	59	3
16	60	1
16	62	2
16	63	1
16	66	1
16	67	1
16	69	3
16	73	1
16	74	2
16	77	1
16	80	1
16	84	1
16	85	1
16	87	3
16	90	1
16	94	1
16	97	2
16	100	1
16	105	2
16	109	1
16	115	1
17	20	1
17	21	2
17	22	1
17	23	3
17	24	1
17	28	2
17	29	1
17	30	1
17	35	1
17	38	1
17	40	1
17	42	1
17	44	1
17	45	5
17	46	3
17	49	1
17	50	1
17	54	1
17	56	2
17	57	2
17	63	1
17	64	2
17	66	1
17	68	3
17	72	1
17	73	2
17	77	1
17	79	1
17	83	2
17	86	1
17	87	1
17	89	1
17	93	1
17	94	1
17	97	1
17	98	2
17	99	1
17	104	1
17	106	3
17	107	1
17	108	1
17	109	1
17	110	1
17	111	1
17	112	2
17	113	1
17	114	4
18	19	1
18	20	3
18	23	1
18	25	1
18	26	1
18	28	1
18	33	1
18	36	1
18	41	1
18	44	3
18	45	2
18	46	1
18	48	1
18	49	1
18	50	1
18	51	2
18	52	1
18	53	1
18	56	3
18	63	1
18	70	1
18	71	2
18	72	1
18	73	1
18	75	2
18	77	1
18	82	1
18	88	1
18	98	1
18	100	1
18	101	1
18	103	1
18	110	1
18	112	2
18	113	1
19	23	1
19	25	1
19	27	2
19	28	2
19	31	1
19	33	2
19	34	1
19	35	1
19	37	1
19	38	2
19	39	1
19	40	2
19	44	1
19	45	2
19	46	1
19	49	2
19	51	3
19	52	1
19	53	2
19	54	1
19	55	1
19	56	2
19	57	1
19	59	3
19	64	1
19	65	1
19	68	1
19	71	1
19	74	1
19	75	1
19	77	1
19	80	1
19	85	1
19	90	1
19	92	1
19	93	1
19	94	1
19	98	1
19	99	1
19	109	1
19	111	1
19	112	1
19	114	1
19	115	1
20	21	1
20	22	1
20	24	1
20	26	1
20	29	3
20	30	2
20	31	1
20	40	1
20	44	1
20	45	2
20	46	1
20	48	1
20	54	1
20	56	2
20	57	1
20	61	1
20	62	1
20	63	1
20	65	1
20	70	1
20	71	2
20	72	1
20	75	1
20	76	2
20	77	1
20	78	2
20	79	1
20	82	1
20	90	1
20	91	1
20	98	2
20	100	1
20	101	2
20	102	1
20	103	2
20	110	1
20	112	1
21	23	1
21	24	1
21	25	1
21	26	1
21	27	3
21	29	2
21	33	2
21	34	1
21	40	1
21	42	1
21	45	1
21	49	2
21	51	1
21	52	1
21	53	1
21	54	2
21	56	1
21	59	2
21	65	3
21	67	1
21	68	1
21	71	2
21	73	1
21	74	1
21	75	1
21	78	2
21	82	2
21	90	1
21	91	3
21	94	2
21	99	2
21	100	2
21	103	3
21	106	2
21	108	1
21	109	1
21	113	1
21	114	2
22	28	3
22	30	1
22	32	1
22	40	1
22	45	4
22	46	2
22	47	1
22	48	1
22	50	1
22	54	1
22	55	1
22	60	1
22	61	1
22	64	1
22	68	1
22	73	2
22	76	1
22	77	1
22	84	1
22	85	1
22	87	1
22	94	2
22	99	2
22	101	1
22	105	1
22	106	1
22	109	2
22	113	1
22	115	1
23	24	1
23	25	1
23	26	1
23	29	3
23	30	2
23	33	1
23	34	3
23	35	4
23	38	2
23	39	8
23	40	1
23	42	1
23	43	2
23	45	3
23	46	3
23	48	2
23	49	1
23	50	1
23	51	2
23	52	1
23	54	2
23	55	1
23	56	2
23	59	1
23	60	1
23	61	1
23	63	1
23	66	1
23	70	1
23	73	1
23	74	2
23	75	2
23	76	1
23	77	1
23	80	1
23	81	1
23	82	1
23	84	1
23	86	4
23	87	2
23	88	2
23	90	3
23	92	1
23	94	3
23	96	2
23	98	1
23	100	3
23	101	2
23	104	1
23	106	1
23	108	2
23	109	1
23	110	2
23	111	2
23	112	2
23	114	1
23	115	2
24	25	1
24	27	2
24	29	1
24	32	1
24	35	1
24	36	2
24	37	1
24	39	1
24	43	4
24	44	1
24	45	6
24	46	2
24	53	1
24	55	1
24	56	1
24	59	1
24	60	1
24	61	1
24	62	1
24	63	2
24	64	3
24	65	1
24	66	2
24	69	1
24	72	1
24	76	3
24	77	1
24	78	1
24	81	1
24	82	3
24	83	2
24	84	1
24	86	1
24	87	1
24	89	2
24	90	2
24	93	1
24	95	1
24	96	1
24	98	2
24	99	4
24	100	1
24	102	1
24	103	4
24	104	2
24	105	1
24	106	1
24	111	1
24	114	1
24	115	1
25	26	3
25	27	2
25	33	2
25	34	2
25	36	4
25	37	1
25	38	1
25	39	1
25	40	1
25	42	1
25	44	1
25	48	1
25	49	1
25	51	2
25	52	2
25	53	1
25	54	2
25	55	1
25	56	3
25	59	3
25	62	1
25	63	1
25	65	2
25	66	1
25	67	2
25	70	1
25	72	1
25	74	2
25	75	2
25	77	1
25	78	1
25	80	1
25	81	3
25	84	1
25	87	3
25	89	1
25	92	1
25	93	1
25	96	1
25	97	1
25	98	1
25	99	1
25	100	1
25	102	1
25	103	1
25	105	2
25	108	3
25	109	1
25	111	2
25	112	1
25	113	1
25	114	1
26	28	2
26	29	1
26	30	1
26	33	2
26	34	1
26	36	2
26	39	1
26	42	1
26	44	1
26	48	3
26	49	7
26	50	1
26	51	2
26	52	1
26	53	1
26	54	2
26	56	1
26	57	1
26	58	1
26	59	2
26	62	2
26	63	1
26	65	2
26	66	1
26	67	1
26	68	2
26	70	1
26	71	1
26	72	1
26	73	1
26	75	4
26	78	1
26	79	1
26	90	1
26	92	1
26	93	1
26	94	1
26	98	4
26	99	1
26	100	1
26	101	1
26	102	1
26	103	2
26	110	2
26	111	2
26	113	3
26	114	2
27	28	1
27	29	1
27	31	1
27	33	2
27	38	2
27	40	3
27	45	3
27	49	1
27	51	1
27	56	2
27	57	1
27	59	3
27	67	1
27	68	2
27	71	1
27	72	1
27	75	1
27	82	2
27	83	1
27	84	1
27	85	1
27	86	1
27	92	1
27	99	2
27	100	1
27	101	1
27	103	1
27	105	2
27	110	2
27	111	1
27	112	1
27	114	2
28	33	1
28	37	1
28	38	2
28	40	1
28	44	4
28	45	5
28	46	1
28	47	1
28	49	4
28	50	2
28	51	1
28	54	2
28	56	2
28	59	1
28	65	2
28	68	1
28	69	1
28	70	1
28	71	2
28	75	1
28	77	1
28	79	1
28	80	1
28	93	1
28	97	1
28	98	1
28	99	2
28	100	1
28	101	1
28	103	1
28	105	1
28	106	1
28	109	2
28	110	1
28	112	3
28	113	1
29	30	1
29	32	1
29	35	1
29	39	1
29	43	2
29	45	1
29	46	1
29	50	1
29	58	1
29	61	1
29	62	1
29	63	1
29	64	1
29	65	2
29	66	1
29	67	1
29	68	1
29	71	1
29	72	1
29	73	2
29	78	2
29	79	1
29	80	1
29	81	2
29	82	1
29	84	3
29	86	2
29	87	1
29	88	1
29	90	1
29	91	3
29	96	1
29	97	1
29	99	5
29	100	3
29	102	2
29	103	4
29	105	1
29	109	1
29	114	1
30	31	1
30	32	1
30	34	2
30	40	1
30	44	1
30	45	3
30	46	3
30	49	2
30	50	1
30	53	1
30	54	1
30	55	1
30	56	1
30	57	1
30	60	1
30	61	1
30	62	1
30	64	1
30	65	1
30	70	2
30	71	1
30	75	1
30	76	3
30	78	1
30	83	1
30	87	1
30	88	1
30	90	2
30	95	1
30	98	2
30	101	2
30	105	1
30	107	2
30	109	1
30	110	3
30	111	1
30	113	2
30	114	2
30	115	1
31	40	1
31	43	1
31	49	1
31	57	1
31	59	3
31	60	1
31	63	1
31	66	1
31	67	1
31	68	1
31	69	2
31	70	1
31	76	1
31	85	2
31	87	1
31	89	1
31	97	2
31	98	1
31	105	2
31	111	1
31	114	1
32	42	2
32	43	1
32	45	1
32	49	1
32	55	2
32	57	1
32	58	1
32	59	2
32	60	1
32	61	1
32	72	1
32	77	1
32	79	3
32	80	1
32	81	1
32	84	4
32	85	1
32	86	3
32	90	2
32	94	1
32	96	2
32	97	1
32	102	1
32	103	1
32	107	2
32	108	1
32	109	1
32	114	1
33	34	2
33	35	1
33	36	1
33	38	2
33	39	1
33	40	1
33	42	1
33	45	1
33	49	1
33	51	4
33	52	3
33	53	2
33	54	1
33	55	1
33	56	3
33	59	1
33	74	1
33	75	1
33	77	1
33	79	1
33	80	3
33	93	1
33	94	1
33	99	1
33	103	1
33	109	1
33	111	1
33	113	1
33	115	1
34	35	2
34	39	1
34	40	2
34	42	1
34	45	2
34	46	1
34	49	1
34	50	1
34	51	1
34	52	2
34	53	1
34	54	1
34	55	1
34	56	2
34	60	1
34	67	1
34	68	1
34	70	2
34	72	1
34	74	1
34	76	1
34	77	2
34	78	1
34	80	1
34	82	1
34	83	1
34	85	1
34	86	1
34	87	2
34	88	1
34	90	1
34	94	1
34	96	1
34	100	1
34	101	1
34	105	1
34	106	1
34	110	1
34	114	1
34	115	1
35	38	2
35	39	3
35	40	1
35	42	2
35	45	1
35	46	1
35	48	1
35	51	1
35	52	1
35	54	1
35	55	1
35	56	2
35	61	1
35	64	1
35	70	1
35	74	1
35	77	1
35	80	2
35	81	2
35	82	1
35	83	1
35	84	2
35	86	3
35	88	2
35	89	1
35	92	1
35	94	1
35	96	3
35	97	1
35	98	1
35	100	1
35	101	1
35	103	1
35	104	1
35	107	1
35	109	2
35	110	2
35	115	2
36	37	2
36	41	1
36	44	1
36	45	1
36	51	1
36	52	1
36	53	2
36	54	1
36	56	3
36	59	2
36	64	1
36	65	1
36	67	2
36	70	1
36	73	1
36	75	2
36	78	1
36	79	1
36	81	2
36	82	2
36	83	1
36	86	1
36	87	4
36	89	1
36	90	1
36	91	1
36	98	1
36	100	2
36	101	1
36	103	1
36	104	1
36	105	2
36	108	3
36	109	1
36	113	1
36	114	1
37	38	4
37	43	1
37	45	1
37	48	2
37	53	1
37	54	3
37	58	2
37	59	1
37	64	1
37	68	1
37	73	1
37	83	1
37	86	1
37	87	1
37	90	1
37	97	1
37	99	1
37	100	2
37	101	1
37	104	1
37	105	1
38	39	2
38	40	1
38	42	2
38	43	1
38	45	2
38	48	2
38	51	1
38	53	1
38	54	4
38	56	3
38	58	2
38	59	1
38	63	1
38	64	1
38	66	1
38	68	1
38	74	1
38	75	1
38	82	1
38	83	1
38	86	1
38	87	1
38	88	1
38	92	1
38	93	1
38	96	1
38	97	2
38	98	1
38	99	2
38	100	3
38	101	3
38	104	1
38	105	1
38	107	1
38	108	1
38	109	1
38	110	3
38	111	2
38	112	1
38	115	1
39	40	1
39	42	1
39	43	1
39	45	2
39	46	2
39	48	2
39	49	1
39	51	2
39	52	1
39	54	1
39	55	1
39	56	1
39	60	1
39	61	1
39	63	1
39	66	1
39	74	2
39	75	1
39	76	1
39	77	1
39	80	1
39	81	1
39	84	1
39	86	2
39	88	2
39	90	2
39	92	1
39	94	2
39	96	2
39	98	1
39	100	1
39	101	2
39	104	1
39	108	1
39	109	1
39	110	2
39	111	2
39	115	2
40	41	1
40	42	1
40	43	1
40	45	2
40	46	1
40	47	2
40	49	3
40	50	1
40	51	1
40	52	1
40	55	1
40	56	5
40	57	3
40	59	6
40	60	2
40	61	1
40	67	1
40	68	2
40	71	1
40	72	2
40	73	1
40	74	1
40	76	1
40	77	1
40	78	1
40	80	3
40	81	2
40	82	1
40	84	2
40	85	3
40	87	1
40	93	1
40	94	1
40	96	1
40	100	1
40	101	3
40	103	2
40	105	2
40	106	2
40	107	2
40	109	1
40	110	1
40	111	3
40	112	3
40	113	2
40	114	1
40	115	1
41	44	1
41	49	2
41	50	1
41	51	1
41	52	3
41	56	1
41	59	1
41	65	1
41	70	2
41	71	1
41	72	1
41	73	2
41	75	1
41	82	1
41	85	1
41	86	1
41	88	1
41	92	1
41	95	1
41	100	2
41	102	1
41	109	1
41	115	1
42	43	1
42	45	1
42	46	1
42	47	1
42	48	1
42	49	1
42	50	1
42	52	1
42	54	3
42	55	1
42	56	2
42	57	2
42	59	1
42	60	2
42	61	1
42	64	1
42	69	1
42	72	1
42	76	2
42	79	2
42	83	1
42	84	1
42	85	2
42	86	3
42	88	1
42	92	1
42	96	3
42	97	1
42	98	2
42	101	2
42	103	1
42	104	2
42	105	1
42	107	1
42	108	1
42	109	2
42	110	2
42	115	1
43	44	1
43	45	6
43	46	3
43	47	2
43	56	1
43	57	1
43	58	1
43	59	2
43	60	4
43	63	1
43	64	2
43	66	1
43	68	2
43	69	2
43	73	2
43	76	4
43	77	1
43	80	2
43	81	1
43	84	1
43	85	2
43	86	1
43	87	2
43	89	1
43	90	3
43	97	1
43	98	1
43	99	2
43	101	1
43	102	1
43	103	1
43	104	1
43	108	1
44	45	2
44	46	1
44	49	2
44	50	1
44	51	1
44	52	1
44	54	1
44	56	1
44	60	1
44	62	1
44	63	1
44	65	1
44	67	1
44	70	1
44	71	3
44	72	1
44	73	1
44	75	2
44	76	1
44	83	1
44	87	1
44	88	1
44	98	3
44	99	1
44	101	1
44	104	1
44	109	1
44	112	1
44	113	1
44	114	1
45	46	17
45	47	5
45	48	1
45	49	4
45	50	3
45	51	2
45	54	1
45	55	2
45	56	5
45	57	2
45	59	2
45	60	6
45	61	4
45	62	2
45	63	3
45	64	5
45	66	2
45	67	1
45	68	1
45	69	4
45	70	1
45	71	3
45	72	2
45	73	2
45	75	2
45	76	8
45	79	1
45	80	1
45	81	1
45	82	1
45	83	3
45	84	2
45	85	3
45	86	2
45	87	2
45	88	1
45	89	2
45	90	6
45	92	2
45	94	1
45	95	2
45	96	1
45	97	1
45	98	1
45	99	4
45	100	2
45	101	5
45	103	2
45	104	1
45	105	2
45	106	2
45	108	4
45	109	1
45	110	3
45	111	3
45	112	3
45	113	1
45	114	5
45	115	1
46	47	2
46	49	1
46	50	3
46	51	1
46	54	1
46	55	1
46	56	3
46	57	2
46	59	1
46	60	4
46	61	4
46	62	1
46	64	4
46	67	1
46	68	1
46	69	1
46	70	1
46	71	1
46	73	2
46	76	6
46	79	1
46	81	1
46	82	2
46	84	1
46	85	2
46	86	1
46	87	2
46	88	1
46	89	1
46	90	3
46	94	1
46	95	2
46	96	1
46	101	2
46	103	1
46	104	1
46	106	2
46	108	2
46	109	1
46	111	1
46	112	1
46	113	1
46	114	4
47	56	1
47	57	1
47	59	1
47	60	3
47	76	2
47	85	2
47	89	1
47	90	1
47	93	1
47	95	1
47	99	1
47	101	2
47	103	1
47	111	2
48	49	1
48	51	1
48	53	1
48	54	2
48	56	2
48	58	1
48	68	2
48	73	1
48	75	1
48	82	1
48	86	1
48	88	1
48	92	2
48	94	1
48	96	1
48	97	1
48	98	2
48	99	1
48	100	1
48	101	3
48	104	1
48	105	1
48	109	1
48	110	2
48	111	2
48	115	2
49	50	2
49	51	4
49	52	2
49	54	1
49	56	1
49	57	1
49	58	2
49	59	3
49	65	2
49	68	1
49	69	1
49	71	2
49	72	1
49	74	1
49	75	3
49	85	3
49	90	1
49	92	1
49	93	1
49	94	1
49	95	1
49	97	1
49	98	2
49	100	1
49	101	2
49	103	1
49	107	2
49	109	1
49	110	1
49	111	2
49	112	2
49	113	3
49	114	2
50	54	1
50	56	1
50	57	1
50	59	1
50	60	1
50	61	1
50	64	1
50	65	1
50	67	1
50	69	2
50	70	1
50	71	1
50	73	4
50	74	1
50	75	1
50	77	1
50	79	2
50	80	1
50	85	2
50	87	1
50	88	1
50	90	1
50	94	1
50	97	1
50	98	1
50	99	3
50	103	1
50	104	1
50	106	1
50	109	3
50	111	1
50	112	1
50	113	2
50	114	1
51	52	2
51	53	1
51	55	1
51	56	3
51	59	2
51	65	1
51	71	1
51	74	1
51	75	4
51	77	1
51	80	1
51	92	2
51	93	1
51	94	2
51	95	1
51	98	1
51	100	1
51	101	2
51	103	1
51	110	1
51	111	1
51	112	1
51	113	1
51	115	1
52	53	1
52	54	1
52	55	2
52	56	1
52	59	1
52	62	1
52	65	1
52	67	1
52	69	1
52	70	1
52	72	1
52	74	2
52	77	1
52	80	2
52	82	1
52	87	3
52	88	1
52	90	1
52	94	1
52	95	1
52	98	1
52	100	2
52	101	1
52	102	1
52	107	1
52	109	3
52	113	1
52	115	2
53	54	1
53	56	4
53	58	1
53	59	1
53	64	1
53	65	2
53	70	1
53	75	1
53	78	3
53	79	1
53	80	1
53	88	1
53	91	2
53	94	1
53	95	1
53	99	3
53	101	1
53	103	1
53	105	1
53	108	1
53	109	1
53	110	1
53	113	2
53	114	1
54	56	1
54	58	1
54	59	3
54	60	1
54	61	1
54	65	1
54	67	2
54	69	1
54	70	2
54	71	1
54	72	1
54	73	2
54	76	1
54	78	1
54	81	3
54	82	1
54	84	2
54	85	2
54	86	2
54	87	1
54	88	1
54	91	1
54	92	1
54	93	1
54	94	1
54	95	1
54	96	2
54	98	1
54	99	1
54	101	2
54	104	3
54	106	1
54	107	1
54	109	2
54	110	1
54	114	1
54	115	1
55	59	1
55	60	1
55	61	2
55	62	1
55	63	1
55	65	1
55	66	1
55	69	1
55	72	1
55	74	2
55	77	1
55	79	1
55	80	1
55	84	2
55	85	1
55	86	1
55	88	1
55	94	2
55	95	1
55	96	1
55	99	1
55	106	1
55	110	1
55	111	1
55	113	1
55	114	2
55	115	1
56	57	3
56	59	2
56	60	1
56	64	2
56	65	1
56	67	1
56	68	1
56	71	3
56	75	1
56	76	1
56	77	1
56	78	1
56	79	1
56	80	1
56	81	1
56	82	3
56	84	1
56	85	1
56	86	2
56	87	1
56	88	1
56	92	1
56	95	1
56	96	1
56	99	1
56	100	2
56	101	4
56	103	2
56	104	1
56	105	1
56	106	1
56	108	1
56	109	1
56	110	2
56	111	3
56	112	4
56	113	2
56	114	1
56	115	1
57	59	2
57	60	1
57	64	1
57	68	1
57	70	1
57	76	1
57	79	2
57	81	1
57	84	1
57	85	3
57	96	1
57	98	1
57	101	1
57	103	1
57	106	1
57	108	1
57	110	1
57	111	2
57	112	1
57	113	1
57	114	2
58	59	3
58	68	1
58	71	1
58	74	1
58	84	1
